HGNC ID	Approved symbol	Approved name	Status	NCBI Gene ID
HGNC:10449	RREB1	ras responsive element binding protein 1	Approved	6239
HGNC:10450	RRH	retinal pigment epithelium-derived rhodopsin homolog	Approved	10692
HGNC:10451	RRM1	ribonucleotide reductase catalytic subunit M1	Approved	6240
HGNC:40512	RRM1-AS1	RRM1 antisense RNA 1	Approved	
HGNC:10452	RRM2	ribonucleotide reductase regulatory subunit M2	Approved	6241
HGNC:17296	RRM2B	ribonucleotide reductase regulatory TP53 inducible subunit M2B	Approved	50484
HGNC:10453	RRM2P1	ribonucleotide reductase M2 polypeptide pseudogene 1	Entry Withdrawn	
HGNC:10454	RRM2P2	ribonucleotide reductase M2 polypeptide pseudogene 2	Approved	6244
HGNC:10455	RRM2P3	ribonucleotide reductase M2 polypeptide pseudogene 3	Approved	100420159
HGNC:10456	RRM2P4	ribonucleotide reductase M2 polypeptide pseudogene 4	Approved	6246
HGNC:30346	RRN3	RRN3 homolog, RNA polymerase I transcription factor	Approved	54700
HGNC:30548	RRN3P1	RRN3 pseudogene 1	Approved	730092
HGNC:37619	RRN3P2	RRN3 pseudogene 2	Approved	653390
HGNC:37620	RRN3P3	RRN3 pseudogene 3	Approved	100131998
HGNC:54536	RRN3P4	RRN3 pseudogene 4	Approved	100129955
HGNC:18785	RRP1	ribosomal RNA processing 1	Approved	8568
HGNC:23818	RRP1B	ribosomal RNA processing 1B	Approved	23076
HGNC:24286	RRP7A	ribosomal RNA processing 7 homolog A	Approved	27341
HGNC:30454	RRP7BP	ribosomal RNA processing 7 homolog B, pseudogene	Approved	91695
HGNC:29030	RRP8	ribosomal RNA processing 8	Approved	23378
HGNC:16829	RRP9	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein	Approved	9136
HGNC:29100	RRP12	ribosomal RNA processing 12 homolog	Approved	23223
HGNC:24255	RRP15	ribosomal RNA processing 15 homolog	Approved	51018
HGNC:21374	RRP36	ribosomal RNA processing 36	Approved	88745
HGNC:17083	RRS1	ribosome biogenesis regulator 1 homolog	Approved	23212
HGNC:50465	RRS1-DT	RRS1 divergent transcript	Approved	100505676
HGNC:10457	RS1	retinoschisin 1	Approved	6247
HGNC:25634	RSAD1	radical S-adenosyl methionine domain containing 1	Approved	55316
HGNC:30908	RSAD2	radical S-adenosyl methionine domain containing 2	Approved	91543
HGNC:25642	RSBN1	round spermatid basic protein 1	Approved	54665
HGNC:24765	RSBN1L	round spermatid basic protein 1 like	Approved	222194
HGNC:10458	RSC1A1	regulator of solute carriers 1	Approved	6248
HGNC:10459	RSE	symbol withdrawn, see [HGNC:12446](/data/gene-symbol-report/#!/hgnc_id/HGNC:12446)	Symbol Withdrawn	
HGNC:18118	RSF1	remodeling and spacing factor 1	Approved	51773
HGNC:41439	RSF1-IT1	RSF1 intronic transcript 1	Approved	
HGNC:41438	RSF1-IT2	RSF1 intronic transcript 2	Approved	
HGNC:26314	RSKR	ribosomal protein S6 kinase related	Approved	124923
HGNC:24534	RSL1D1	ribosomal L1 domain containing 1	Approved	26156
HGNC:55337	RSL1D1-DT	RSL1D1 divergent transcript	Approved	105371084
HGNC:18479	RSL24D1	ribosomal L24 domain containing 1	Approved	51187
HGNC:13979	RSL24D1P1	ribosomal L24 domain containing 1 pseudogene 1	Approved	100129755
HGNC:37867	RSL24D1P2	ribosomal L24 domain containing 1 pseudogene 2	Approved	100129162
HGNC:37883	RSL24D1P3	ribosomal L24 domain containing 1 pseudogene 3	Approved	100130721
HGNC:37884	RSL24D1P4	ribosomal L24 domain containing 1 pseudogene 4	Approved	391183
HGNC:37870	RSL24D1P5	ribosomal L24 domain containing 1 pseudogene 5	Approved	100129941
HGNC:37876	RSL24D1P6	ribosomal L24 domain containing 1 pseudogene 6	Approved	140757
HGNC:37877	RSL24D1P7	ribosomal L24 domain containing 1 pseudogene 7	Approved	100129861
HGNC:37873	RSL24D1P8	ribosomal L24 domain containing 1 pseudogene 8	Approved	
HGNC:37880	RSL24D1P9	ribosomal L24 domain containing 1 pseudogene 9	Approved	100128991
HGNC:37875	RSL24D1P10	ribosomal L24 domain containing 1 pseudogene 10	Approved	100130699
HGNC:37881	RSL24D1P11	ribosomal L24 domain containing 1 pseudogene 11	Approved	284288
HGNC:10460	RSMD1	symbol withdrawn, see [HGNC:15999](/data/gene-symbol-report/#!/hgnc_id/HGNC:15999)	Symbol Withdrawn	
HGNC:12371	RSPH1	radial spoke head component 1	Approved	89765
HGNC:55644	RSPH1-DT	RSPH1 divergent transcript	Approved	101930094
HGNC:21054	RSPH3	radial spoke head 3	Approved	83861
HGNC:21558	RSPH4A	radial spoke head component 4A	Approved	345895
HGNC:14241	RSPH6A	radial spoke head 6 homolog A	Approved	81492
HGNC:21057	RSPH9	radial spoke head component 9	Approved	221421
HGNC:27362	RSPH10B	radial spoke head 10 homolog B	Approved	222967
HGNC:34385	RSPH10B2	radial spoke head 10 homolog B2	Approved	728194
HGNC:13437	RSPH14	radial spoke head 14 homolog	Approved	27156
HGNC:21679	RSPO1	R-spondin 1	Approved	284654
HGNC:28583	RSPO2	R-spondin 2	Approved	340419
HGNC:20866	RSPO3	R-spondin 3	Approved	84870
HGNC:16175	RSPO4	R-spondin 4	Approved	343637
HGNC:29420	RSPRY1	ring finger and SPRY domain containing 1	Approved	89970
HGNC:24152	RSRC1	arginine and serine rich coiled-coil 1	Approved	51319
HGNC:30559	RSRC2	arginine and serine rich coiled-coil 2	Approved	65117
HGNC:25234	RSRP1	arginine and serine rich protein 1	Approved	57035
HGNC:10462	RSS	Russell Silver syndrome	Entry Withdrawn	
HGNC:10463	RSTS	symbol withdrawn, see [HGNC:2348](/data/gene-symbol-report/#!/hgnc_id/HGNC:2348)	Symbol Withdrawn	
HGNC:10464	RSU1	Ras suppressor protein 1	Approved	6251
HGNC:31114	RSU1P1	Ras suppressor protein 1 pseudogene 1	Approved	100129622
HGNC:44391	RSU1P2	Ras suppressor protein 1 pseudogene 2	Approved	100133308
HGNC:44392	RSU1P3	Ras suppressor protein 1 pseudogene 3	Approved	100419964
HGNC:10465	RTA1C	symbol withdrawn, see [HGNC:866](/data/gene-symbol-report/#!/hgnc_id/HGNC:866)	Symbol Withdrawn	
HGNC:30310	RTBDN	retbindin	Approved	83546
HGNC:17981	RTCA	RNA 3'-terminal phosphate cyclase	Approved	8634
HGNC:50573	RTCA-AS1	RTCA antisense RNA 1	Approved	100506007
HGNC:26935	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase	Approved	51493
HGNC:15888	RTEL1	regulator of telomere elongation helicase 1	Approved	51750
HGNC:44095	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B readthrough (NMD candidate)	Approved	100533107
HGNC:44213	RTEL1P1	regulator of telomere elongation helicase 1 pseudogene 1	Approved	100421429
HGNC:28996	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component	Approved	23168
HGNC:15890	RTF2	replication termination factor 2	Approved	51507
HGNC:10466	RTKN	rhotekin	Approved	6242
HGNC:19364	RTKN2	rhotekin 2	Approved	219790
HGNC:14665	RTL1	retrotransposon Gag like 1	Approved	388015
HGNC:22997	RTL3	retrotransposon Gag like 3	Approved	203430
HGNC:25214	RTL4	retrotransposon Gag like 4	Approved	340595
HGNC:29430	RTL5	retrotransposon Gag like 5	Approved	340526
HGNC:13343	RTL6	retrotransposon Gag like 6	Approved	84247
HGNC:24514	RTL8A	retrotransposon Gag like 8A	Approved	26071
HGNC:33156	RTL8B	retrotransposon Gag like 8B	Approved	441518
HGNC:2569	RTL8C	retrotransposon Gag like 8C	Approved	8933
HGNC:29245	RTL9	retrotransposon Gag like 9	Approved	57529
HGNC:26112	RTL10	retrotransposon Gag like 10	Approved	79680
HGNC:10467	RTN1	reticulon 1	Approved	6252
HGNC:10468	RTN2	reticulon 2	Approved	6253
HGNC:10469	RTN3	reticulon 3	Approved	10313
HGNC:19212	RTN3P1	reticulon 3 pseudogene 1	Approved	152905
HGNC:14085	RTN4	reticulon 4	Approved	57142
HGNC:18647	RTN4IP1	reticulon 4 interacting protein 1	Approved	84816
HGNC:18601	RTN4R	reticulon 4 receptor	Approved	65078
HGNC:21329	RTN4RL1	reticulon 4 receptor like 1	Approved	146760
HGNC:23053	RTN4RL2	reticulon 4 receptor like 2	Approved	349667
HGNC:28580	RTP1	receptor transporter protein 1	Approved	132112
HGNC:32486	RTP2	receptor transporter protein 2	Approved	344892
HGNC:15572	RTP3	receptor transporter protein 3	Approved	83597
HGNC:23992	RTP4	receptor transporter protein 4	Approved	64108
HGNC:26585	RTP5	receptor transporter protein 5 (putative)	Approved	285093
HGNC:23169	RTRAF	RNA transcription, translation and transport factor	Approved	51637
HGNC:54647	RTRAFP1	RTRAF pseudogene 1	Approved	100420892
HGNC:54648	RTRAFP2	RTRAF pseudogene 2	Approved	100420911
HGNC:10470	RTT	symbol withdrawn, see [HGNC:6990](/data/gene-symbol-report/#!/hgnc_id/HGNC:6990)	Symbol Withdrawn	
HGNC:18654	RTTN	rotatin	Approved	25914
HGNC:28991	RUBCN	rubicon autophagy regulator	Approved	9711
HGNC:20420	RUBCNL	rubicon like autophagy enhancer	Approved	80183
HGNC:19760	RUFY1	RUN and FYVE domain containing 1	Approved	80230
HGNC:40903	RUFY1-AS1	RUFY1 antisense RNA 1	Approved	101928445
HGNC:19761	RUFY2	RUN and FYVE domain containing 2	Approved	55680
HGNC:30285	RUFY3	RUN and FYVE domain containing 3	Approved	22902
HGNC:24804	RUFY4	RUN and FYVE domain containing 4	Approved	285180
HGNC:25418	RUNDC1	RUN domain containing 1	Approved	146923
HGNC:25711	RUNDC2A	symbol withdrawn, see [HGNC:30542](/data/gene-symbol-report/#!/hgnc_id/HGNC:30542)	Symbol Withdrawn	
HGNC:16984	RUNDC3A	RUN domain containing 3A	Approved	10900
HGNC:51344	RUNDC3A-AS1	RUNDC3A antisense RNA 1	Approved	101926996
HGNC:30286	RUNDC3B	RUN domain containing 3B	Approved	154661
HGNC:10471	RUNX1	RUNX family transcription factor 1	Approved	861
HGNC:16623	RUNX1-IT1	RUNX1 intronic transcript 1	Approved	80215
HGNC:1535	RUNX1T1	RUNX1 partner transcriptional co-repressor 1	Approved	862
HGNC:10472	RUNX2	RUNX family transcription factor 2	Approved	860
HGNC:53512	RUNX2-AS1	RUNX2 antisense RNA 1	Approved	105375077
HGNC:10473	RUNX3	RUNX family transcription factor 3	Approved	864
HGNC:40513	RUNX3-AS1	RUNX3 antisense RNA 1	Approved	105376878
HGNC:17153	RUSC1	RUN and SH3 domain containing 1	Approved	23623
HGNC:26680	RUSC1-AS1	RUSC1 antisense RNA 1	Approved	284618
HGNC:23625	RUSC2	RUN and SH3 domain containing 2	Approved	9853
HGNC:25848	RUSF1	RUS family member 1	Approved	64755
HGNC:56038	RUSF1-DT	RUSF1 divergent transcript	Approved	
HGNC:10474	RUVBL1	RuvB like AAA ATPase 1	Approved	8607
HGNC:40514	RUVBL1-AS1	RUVBL1 antisense RNA 1	Approved	
HGNC:10475	RUVBL2	RuvB like AAA ATPase 2	Approved	10856
HGNC:55128	RUVBL2P1	RUVBL2 pseudogene 1	Approved	392538
HGNC:10476	RVNP2	retroviral sequences NP2	Entry Withdrawn	
HGNC:20993	RWDD1	RWD domain containing 1	Approved	51389
HGNC:31055	RWDD1P1	RWD domain containing 1 pseudogene 1	Approved	404551
HGNC:31794	RWDD1P3	RWD domain containing 1 pseudogene 3	Approved	727789
HGNC:21385	RWDD2A	RWD domain containing 2A	Approved	112611
HGNC:1302	RWDD2B	RWD domain containing 2B	Approved	10069
HGNC:21393	RWDD3	RWD domain containing 3	Approved	25950
HGNC:55839	RWDD3-DT	RWDD3 divergent transcript	Approved	101928118
HGNC:23750	RWDD4	RWD domain containing 4	Approved	201965
HGNC:23753	RWDD4P1	RWD domain containing 4 pseudogene 1	Approved	
HGNC:23754	RWDD4P2	RWD domain containing 4 pseudogene 2	Approved	647009
HGNC:19718	RXFP1	relaxin family peptide receptor 1	Approved	59350
HGNC:17318	RXFP2	relaxin family peptide receptor 2	Approved	122042
HGNC:24883	RXFP3	relaxin family peptide receptor 3	Approved	51289
HGNC:14666	RXFP4	relaxin family peptide/INSL5 receptor 4	Approved	339403
HGNC:10477	RXRA	retinoid X receptor alpha	Approved	6256
HGNC:10478	RXRB	retinoid X receptor beta	Approved	6257
HGNC:10479	RXRG	retinoid X receptor gamma	Approved	6258
HGNC:13530	RXYLT1	ribitol xylosyltransferase 1	Approved	10329
HGNC:48910	RXYLT1-AS1	RXYLT1 antisense RNA 1	Approved	
HGNC:10480	RYBP	RING1 and YY1 binding protein	Approved	23429
HGNC:10481	RYK	receptor like tyrosine kinase	Approved	6259
HGNC:10482	RYKP1	RYK pseudogene 1	Approved	6260
HGNC:10483	RYR1	ryanodine receptor 1	Approved	6261
HGNC:10484	RYR2	ryanodine receptor 2	Approved	6262
HGNC:10485	RYR3	ryanodine receptor 3	Approved	6263
HGNC:51417	RYR3-DT	RYR3 divergent transcript	Approved	101928134
HGNC:3165	S1PR1	sphingosine-1-phosphate receptor 1	Approved	1901
HGNC:55842	S1PR1-DT	S1PR1 divergent transcript	Approved	101928370
HGNC:3169	S1PR2	sphingosine-1-phosphate receptor 2	Approved	9294
HGNC:3167	S1PR3	sphingosine-1-phosphate receptor 3	Approved	1903
HGNC:3170	S1PR4	sphingosine-1-phosphate receptor 4	Approved	8698
HGNC:14299	S1PR5	sphingosine-1-phosphate receptor 5	Approved	53637
HGNC:10509	S7	surface antigen (chromosome 7) 2	Entry Withdrawn	
HGNC:10510	S8	surface antigen (chromosome 12) 1	Entry Withdrawn	
HGNC:10511	S9	surface antigen (chromosome 17) 1	Entry Withdrawn	
HGNC:10505	S11	surface antigen (X-linked) 2	Entry Withdrawn	
HGNC:10506	S12	surface antigen (X-linked) 3	Entry Withdrawn	
HGNC:10507	S13	surface antigen (chromosome 22)	Entry Withdrawn	
HGNC:10508	S14	surface antigen (chromosome 21)	Entry Withdrawn	
HGNC:10486	S100A1	S100 calcium binding protein A1	Approved	6271
HGNC:10492	S100A2	S100 calcium binding protein A2	Approved	6273
HGNC:10493	S100A3	S100 calcium binding protein A3	Approved	6274
HGNC:10494	S100A4	S100 calcium binding protein A4	Approved	6275
HGNC:10495	S100A5	S100 calcium binding protein A5	Approved	6276
HGNC:10496	S100A6	S100 calcium binding protein A6	Approved	6277
HGNC:10497	S100A7	S100 calcium binding protein A7	Approved	6278
HGNC:21657	S100A7A	S100 calcium binding protein A7A	Approved	338324
HGNC:21655	S100A7L2	S100 calcium binding protein A7 like 2	Approved	645922
HGNC:21654	S100A7P1	S100 calcium binding protein A7 pseudogene 1	Approved	127481
HGNC:21656	S100A7P2	S100 calcium binding protein A7 pseudogene 2	Approved	375027
HGNC:10498	S100A8	S100 calcium binding protein A8	Approved	6279
HGNC:10499	S100A9	S100 calcium binding protein A9	Approved	6280
HGNC:10487	S100A10	S100 calcium binding protein A10	Approved	6281
HGNC:10488	S100A11	S100 calcium binding protein A11	Approved	6282
HGNC:10491	S100A11P1	S100A11 pseudogene 1	Approved	729659
HGNC:37840	S100A11P2	S100A11 pseudogene 2	Approved	347701
HGNC:37842	S100A11P3	S100A11 pseudogene 3	Approved	645474
HGNC:37841	S100A11P4	S100A11 pseudogene 4	Approved	
HGNC:54954	S100A11P5	S100A11 pseudogene 5	Approved	107985628
HGNC:54955	S100A11P6	S100A11 pseudogene 6	Approved	107985718
HGNC:54956	S100A11P7	S100A11 pseudogene 7	Approved	107985639
HGNC:54957	S100A11P8	S100A11 pseudogene 8	Approved	107985660
HGNC:54958	S100A11P9	S100A11 pseudogene 9	Approved	107985655
HGNC:54961	S100A11P10	S100A11 pseudogene 10	Approved	107987333
HGNC:10489	S100A12	S100 calcium binding protein A12	Approved	6283
HGNC:10490	S100A13	S100 calcium binding protein A13	Approved	6284
HGNC:18901	S100A14	S100 calcium binding protein A14	Approved	57402
HGNC:53871	S100A15A	S100 calcium binding protein A15A (pseudogene)	Approved	112488748
HGNC:20441	S100A16	S100 calcium binding protein A16	Approved	140576
HGNC:10500	S100B	S100 calcium binding protein B	Approved	6285
HGNC:10501	S100D	symbol withdrawn, see [HGNC:10495](/data/gene-symbol-report/#!/hgnc_id/HGNC:10495)	Symbol Withdrawn	
HGNC:10502	S100E	symbol withdrawn, see [HGNC:10493](/data/gene-symbol-report/#!/hgnc_id/HGNC:10493)	Symbol Withdrawn	
HGNC:1436	S100G	S100 calcium binding protein G	Approved	795
HGNC:10503	S100L	symbol withdrawn, see [HGNC:10492](/data/gene-symbol-report/#!/hgnc_id/HGNC:10492)	Symbol Withdrawn	
HGNC:10504	S100P	S100 calcium binding protein P	Approved	6286
HGNC:25768	S100PBP	S100P binding protein	Approved	64766
HGNC:30367	S100Z	S100 calcium binding protein Z	Approved	170591
HGNC:10512	SAA@	serum amyloid A1 cluster	Entry Withdrawn	
HGNC:10513	SAA1	serum amyloid A1	Approved	6288
HGNC:10514	SAA2	serum amyloid A2	Approved	6289
HGNC:39550	SAA2-SAA4	SAA2-SAA4 readthrough	Approved	100528017
HGNC:10515	SAA3P	serum amyloid A3, pseudogene	Approved	6290
HGNC:10516	SAA4	serum amyloid A4, constitutive	Approved	6291
HGNC:10517	SAA5	serum amyloid A5	Entry Withdrawn	
HGNC:25158	SAAL1	serum amyloid A like 1	Approved	113174
HGNC:30179	SAC3D1	SAC3 domain containing 1	Approved	29901
HGNC:17059	SACM1L	SAC1 like phosphatidylinositide phosphatase	Approved	22908
HGNC:10519	SACS	sacsin molecular chaperone	Approved	26278
HGNC:39835	SACS-AS1	SACS antisense RNA 1	Approved	100506680
HGNC:30660	SAE1	SUMO1 activating enzyme subunit 1	Approved	10055
HGNC:10520	SAFB	scaffold attachment factor B	Approved	6294
HGNC:21605	SAFB2	scaffold attachment factor B2	Approved	9667
HGNC:10521	SAG	S-antigen visual arrestin	Approved	6295
HGNC:30369	SAGE1	sarcoma antigen 1	Approved	55511
HGNC:51337	SAGE2P	sarcoma antigen 2, pseudogene	Approved	644717
HGNC:51338	SAGE3P	sarcoma antigen 3, pseudogene	Approved	100419054
HGNC:51339	SAGE4P	sarcoma antigen 4, pseudogene	Approved	442465
HGNC:10523	SAI1	suppression of anchorage independence 1	Entry Withdrawn	
HGNC:10524	SALL1	spalt like transcription factor 1	Approved	6299
HGNC:10525	SALL1P1	spalt like transcription factor 1 pseudogene 1	Approved	139163
HGNC:10526	SALL2	spalt like transcription factor 2	Approved	6297
HGNC:10527	SALL3	spalt like transcription factor 3	Approved	27164
HGNC:15924	SALL4	spalt like transcription factor 4	Approved	57167
HGNC:39818	SALL4P1	spalt like transcription factor 4 pseudogene 1	Approved	100419717
HGNC:39819	SALL4P2	spalt like transcription factor 4 pseudogene 2	Approved	100130259
HGNC:39820	SALL4P3	spalt like transcription factor 4 pseudogene 3	Approved	100131046
HGNC:39821	SALL4P4	spalt like transcription factor 4 pseudogene 4	Approved	100419855
HGNC:39822	SALL4P5	spalt like transcription factor 4 pseudogene 5	Approved	100130785
HGNC:39823	SALL4P6	spalt like transcription factor 4 pseudogene 6	Approved	391530
HGNC:43900	SALL4P7	spalt like transcription factor 4 pseudogene 7	Approved	390483
HGNC:49001	SALRNA1	senescence associated long non-coding RNA 1	Approved	104548971
HGNC:49003	SALRNA2	senescence associated long non-coding RNA 2	Approved	104548973
HGNC:49002	SALRNA3	senescence associated long non-coding RNA 3	Approved	104548972
HGNC:17958	SAMD1	sterile alpha motif domain containing 1	Approved	90378
HGNC:21574	SAMD3	sterile alpha motif domain containing 3	Approved	154075
HGNC:23023	SAMD4A	sterile alpha motif domain containing 4A	Approved	23034
HGNC:54803	SAMD4A-AS1	SAMD4A antisense RNA 1	Approved	729451
HGNC:25492	SAMD4B	sterile alpha motif domain containing 4B	Approved	55095
HGNC:21180	SAMD5	sterile alpha motif domain containing 5	Approved	389432
HGNC:25394	SAMD7	sterile alpha motif domain containing 7	Approved	344658
HGNC:26320	SAMD8	sterile alpha motif domain containing 8	Approved	142891
HGNC:1348	SAMD9	sterile alpha motif domain containing 9	Approved	54809
HGNC:1349	SAMD9L	sterile alpha motif domain containing 9 like	Approved	219285
HGNC:16129	SAMD10	sterile alpha motif domain containing 10	Approved	140700
HGNC:28706	SAMD11	sterile alpha motif domain containing 11	Approved	148398
HGNC:44473	SAMD11P1	sterile alpha motif domain containing 11 pseudogene 1	Approved	100421331
HGNC:31750	SAMD12	sterile alpha motif domain containing 12	Approved	401474
HGNC:30937	SAMD12-AS1	SAMD12 antisense RNA 1	Approved	552860
HGNC:24582	SAMD13	sterile alpha motif domain containing 13	Approved	148418
HGNC:27312	SAMD14	sterile alpha motif domain containing 14	Approved	201191
HGNC:18631	SAMD15	sterile alpha motif domain containing 15	Approved	161394
HGNC:15925	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1	Approved	25939
HGNC:24276	SAMM50	SAMM50 sorting and assembly machinery component	Approved	25813
HGNC:49778	SAMM50P1	SAMM50 sorting and assembly machinery component pseudogene 1	Approved	100271893
HGNC:49644	SAMMSON	survival associated mitochondrial melanoma specific oncogenic non-coding RNA	Approved	101927152
HGNC:10528	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1	Approved	64092
HGNC:39599	SAMSN1-AS1	SAMSN1 antisense RNA 1	Approved	
HGNC:29387	SANBR	SANT and BTB domain regulator of CSR	Approved	84542
HGNC:10529	SAP1	symbol withdrawn, see [HGNC:9498](/data/gene-symbol-report/#!/hgnc_id/HGNC:9498)	Symbol Withdrawn	
HGNC:10531	SAP2	symbol withdrawn, see [HGNC:9498](/data/gene-symbol-report/#!/hgnc_id/HGNC:9498)	Symbol Withdrawn	
HGNC:10530	SAP18	Sin3A associated protein 18	Approved	10284
HGNC:51567	SAP18P1	SAP18 pseudogene 1	Approved	
HGNC:51568	SAP18P2	SAP18 pseudogene 2	Approved	442060
HGNC:51569	SAP18P3	SAP18 pseudogene 3	Approved	
HGNC:41908	SAP25	Sin3A associated protein 25	Approved	100316904
HGNC:10532	SAP30	Sin3A associated protein 30	Approved	8819
HGNC:54424	SAP30-DT	SAP30 divergent transcript	Approved	105377540
HGNC:30785	SAP30BP	SAP30 binding protein	Approved	29115
HGNC:25663	SAP30L	SAP30 like	Approved	79685
HGNC:26760	SAP30L-AS1	SAP30L antisense RNA 1 (head to head)	Approved	386627
HGNC:29813	SAP130	Sin3A associated protein 130	Approved	79595
HGNC:13938	SAPCD1	suppressor APC domain containing 1	Approved	401251
